"agentPopID","dataCategory","futureCategory","InDate","OutDate","WGSlong","WGSlat","neighborhood","occupantType","PropValue","Insolation","PVadopter","PVDate","STadopter","STDate","HVACadopter","HVACDate","SIA","U" 
4879,"actual-noData","stay",2000-01-01,2050-12-31,-97.6699005771735,30.3007560060291,"P","Rent",8955966.80162009,10269086.150102,0,NA,0,NA,0,NA,NA,NA
4880,"actual-noData","stay",2000-01-01,2050-12-31,-97.5349436755688,30.1389865742428,"A","Own",8488381.75874203,10747339.7187581,0,NA,0,NA,0,NA,NA,NA
4881,"actual-noData","future-out",2000-01-01,2050-12-31,-98.0253521347421,30.4339954745565,"A","Rent",9095434.16919885,10279648.9877333,0,NA,0,NA,0,NA,NA,NA
4882,"actual-noData","stay",2000-01-01,2050-12-31,-97.9192846534183,30.4333926746339,"A","Rent",697104.704258963,10785846.1974164,0,NA,0,NA,0,NA,NA,NA
4883,"actual-noData","stay",2000-01-01,2050-12-31,-97.9602885798232,30.2141839943137,"A","Own",6732298.19887551,10923461.3509171,0,NA,0,NA,0,NA,NA,NA
4884,"actual-noData","stay",2000-01-01,2050-12-31,-98.0162382793346,30.3986897756786,"A","Own",6684648.22253212,10558765.6238085,0,NA,0,NA,0,NA,NA,NA
4885,"actual-survey","stay",2000-01-01,2050-12-31,-97.6583104697713,30.4084905310289,"B","Own",4270822.83883356,10659189.4869253,0,NA,1,2005-02-20,0,NA,-0.0879775658249855,0.912022434175014
4886,"future","stay",2033-05-03,2050-12-31,-97.8992111721481,30.2155848828941,"P","Own",4419920.93281588,10666495.9482182,0,NA,0,NA,0,NA,NA,NA
4887,"actual-noData","stay",2000-01-01,2050-12-31,-97.9735730175294,30.3161950386475,"P","Own",9799961.4474969,10791530.6434819,0,NA,0,NA,0,NA,NA,NA
4888,"future","stay",2038-10-28,2050-12-31,-97.8882944420032,30.3972779981585,"P","Rent",4735758.94151814,10795726.7709113,0,NA,0,NA,0,NA,NA,NA
4889,"actual-noData","stay",2000-01-01,2050-12-31,-97.7617428612576,30.4630779732683,"M","Own",3358341.34625504,10490333.7671103,0,NA,0,NA,0,NA,NA,NA
4890,"actual-noData","stay",2000-01-01,2050-12-31,-97.6203709933163,30.1546441062481,"A","Own",5444683.49542702,10482607.2368292,0,NA,0,NA,0,NA,NA,NA
4891,"actual-noData","stay",2000-01-01,2050-12-31,-97.7653595412436,30.2341586031096,"A","Rent",9185631.20265957,10423519.8418525,0,NA,0,NA,0,NA,NA,NA
4892,"actual-noData","stay",2000-01-01,2050-12-31,-97.7850213247144,30.1010913987278,"A","Own",6298153.03880256,10335900.2471764,0,NA,0,NA,0,NA,NA,NA
4893,"actual-noData","stay",2000-01-01,2050-12-31,-97.6042094816193,30.1832862452856,"A","Rent",8646395.24083585,10037779.872398,0,NA,0,NA,0,NA,NA,NA
4894,"actual-noData","stay",2000-01-01,2050-12-31,-97.5884473937758,30.3603797030547,"A","Rent",3481099.29864528,10393344.3575216,0,NA,0,NA,0,NA,NA,NA
4895,"actual-noData","stay",2000-01-01,2050-12-31,-97.9446384655255,30.2988859731106,"M","Own",8330415.01020081,10720178.7281568,0,NA,0,NA,0,NA,NA,NA
4896,"actual-noData","stay",2000-01-01,2050-12-31,-97.6613928943446,30.2215977607798,"P","Own",2973400.42065363,10421566.8280109,0,NA,0,NA,0,NA,NA,NA
4897,"actual-noData","stay",2000-01-01,2050-12-31,-97.6815102596419,30.1955269651686,"P","Rent",8654874.50804794,10706215.912998,0,NA,0,NA,0,NA,NA,NA
4898,"future","future-out",2042-03-17,2043-09-18,-97.9102312641085,30.3232240546626,"A","Own",7614512.59168098,10250627.1798882,0,NA,0,NA,0,NA,NA,NA
4899,"actual-TechData","stay",2000-01-01,2050-12-31,-97.6476418260844,30.1124105330842,"A","Own",3959637.18413375,10037583.9910048,0,NA,0,NA,1,2011-06-08,NA,NA
4900,"future","stay",2033-02-13,2050-12-31,-97.6893544718551,30.4635090803217,"B","Own",2747450.67879325,10104286.1749453,0,NA,0,NA,0,NA,NA,NA
4901,"actual-noData","stay",2000-01-01,2050-12-31,-97.6609324906152,30.3588208030673,"P","Own",1613561.8703044,10085216.8300082,0,NA,0,NA,0,NA,NA,NA
4902,"future","stay",2027-03-18,2050-12-31,-97.8395331095323,30.2477143802384,"P","Own",4195970.43195972,10404580.1057616,0,NA,0,NA,0,NA,NA,NA
4903,"actual-noData","future-out",2000-01-01,2050-12-31,-97.9486086400967,30.4291414295482,"P","Own",2806680.95128145,10493135.9155524,0,NA,0,NA,0,NA,NA,NA
4904,"actual-TechData","stay",2000-01-01,2050-12-31,-97.7010582167545,30.0997401179765,"A","Own",577978.252677713,10397704.8147178,0,NA,0,NA,1,2010-07-19,NA,NA
4905,"actual-TechData","stay",2000-01-01,2050-12-31,-97.7219933790147,30.3686689371468,"M","Own",3876701.5264323,10968719.4189578,0,NA,0,NA,0,NA,NA,NA
4906,"actual-noData","future-out",2000-01-01,2050-12-31,-97.9792386216758,30.322851378994,"B","Rent",1293636.26904553,10076900.0070576,0,NA,0,NA,0,NA,NA,NA
4907,"future","stay",2039-04-09,2050-12-31,-97.7777117142384,30.2177930876954,"A","Own",9096105.58837187,10036454.8519307,0,NA,0,NA,0,NA,NA,NA
4908,"future","stay",2020-11-22,2050-12-31,-97.7994085504544,30.4381773822074,"B","Own",3869750.37335418,10005974.8205925,0,NA,0,NA,0,NA,NA,NA
4909,"actual-TechData","stay",2000-01-01,2050-12-31,-97.7071680956834,30.1987091800642,"A","Own",3053365.58098905,10862311.4253174,0,NA,1,2001-07-10,1,2016-12-30,NA,NA
4910,"actual-noData","stay",2000-01-01,2050-12-31,-97.8544885639079,30.119492677244,"B","Rent",6962928.32277482,10365485.1839066,0,NA,0,NA,0,NA,NA,NA
4911,"actual-noData","stay",2000-01-01,2050-12-31,-97.6781136642537,30.3012033475238,"A","Own",52067.647438962,10371585.2682807,0,NA,0,NA,0,NA,NA,NA
4912,"actual-TechData","stay",2000-01-01,2050-12-31,-97.6750573729104,30.2812830647764,"A","Own",4545218.61374844,10111965.7019802,0,NA,0,NA,1,2020-05-30,NA,NA
4913,"actual-noData","stay",2000-01-01,2050-12-31,-97.8253670506543,30.3386535367737,"B","Rent",4866374.36436489,10569408.0122897,0,NA,0,NA,0,NA,NA,NA
4914,"actual-noData","stay",2000-01-01,2050-12-31,-97.9539518026705,30.4148455095148,"M","Rent",1825487.80621495,10056013.7263225,0,NA,0,NA,0,NA,NA,NA
4915,"actual-noData","stay",2000-01-01,2050-12-31,-97.9691650860222,30.1658888429324,"P","Own",8489695.44793013,10327846.6812378,0,NA,0,NA,0,NA,NA,NA
4916,"actual-noData","future-out",2000-01-01,2050-12-31,-97.7040910704189,30.2386317454146,"A","Own",3909578.03640049,10864122.3952614,0,NA,0,NA,0,NA,NA,NA
4917,"actual-noData","stay",2000-01-01,2050-12-31,-97.8744431802261,30.3805226209122,"P","Rent",4337262.15489907,10466124.0179853,0,NA,0,NA,0,NA,NA,NA
4918,"future","stay",2026-09-15,2050-12-31,-97.801196057041,30.3822488281238,"A","Own",1102441.43196382,10239329.6782502,0,NA,0,NA,0,NA,NA,NA
4919,"actual-noData","stay",2000-01-01,2050-12-31,-97.7146487609805,30.4543662306274,"A","Rent",8239577.80475728,10512277.8038765,0,NA,0,NA,0,NA,NA,NA
4920,"actual-noData","stay",2000-01-01,2050-12-31,-97.7949574699083,30.0968201767327,"B","Own",2520717.71031711,10081556.4227596,0,NA,0,NA,0,NA,NA,NA
4921,"actual-TechData","stay",2000-01-01,2050-12-31,-97.7402356207124,30.4466846512789,"A","Own",9486159.48607679,10626279.4847023,0,NA,0,NA,1,2008-05-17,NA,NA
4922,"actual-survey","future-out",2000-01-01,2050-12-31,-97.6642453137637,30.2194405655385,"M","Own",529559.163753875,10653321.4823016,0,NA,0,NA,1,2011-03-19,-0.973651516716927,0.0263484832830727
4923,"actual-noData","stay",2000-01-01,2050-12-31,-97.7336635648059,30.4160582484451,"A","Own",5623233.06634324,10823266.1675377,0,NA,0,NA,0,NA,NA,NA
4924,"actual-noData","stay",2000-01-01,2050-12-31,-97.616488907078,30.2939450615513,"A","Rent",4930995.01208635,10900969.9935564,0,NA,0,NA,0,NA,NA,NA
4925,"actual-noData","future-out",2000-01-01,2050-12-31,-97.8106748070809,30.1725517327618,"P","Own",7077045.60135258,10658952.9695109,0,NA,0,NA,0,NA,NA,NA
4926,"actual-noData","stay",2000-01-01,2050-12-31,-97.7309824917056,30.1052137484294,"M","Own",9633482.90991737,10246658.3641824,0,NA,0,NA,0,NA,NA,NA
4927,"actual-noData","stay",2000-01-01,2050-12-31,-97.9178257404218,30.3924471180812,"A","Own",5469289.17838726,10493846.331535,0,NA,0,NA,0,NA,NA,NA
4928,"actual-noData","stay",2000-01-01,2050-12-31,-98.0087728435158,30.191270734551,"M","Rent",17459.3258020468,10354423.760829,0,NA,0,NA,0,NA,NA,NA
4929,"actual-noData","stay",2000-01-01,2050-12-31,-97.9513090437427,30.1306175505083,"P","Own",7645096.83392011,10923937.6160377,0,NA,0,NA,0,NA,NA,NA
4930,"actual-noData","stay",2000-01-01,2050-12-31,-97.6772493633518,30.1184688940151,"B","Own",5557453.54188606,10483720.8267344,0,NA,0,NA,0,NA,NA,NA
4931,"actual-noData","stay",2000-01-01,2050-12-31,-97.7765089115587,30.2567293819199,"M","Rent",7268577.14702841,10597956.9247613,0,NA,0,NA,0,NA,NA,NA
4932,"actual-noData","stay",2000-01-01,2050-12-31,-97.7688355234421,30.2191679567392,"M","Own",6422001.36322062,10756856.6277656,0,NA,0,NA,0,NA,NA,NA
4933,"actual-noData","stay",2000-01-01,2050-12-31,-97.590529298925,30.4773455629475,"A","Own",9647612.21758323,10489734.8456624,0,NA,0,NA,0,NA,NA,NA
4934,"actual-noData","stay",2000-01-01,2050-12-31,-97.8239738087324,30.3411789349914,"P","Own",6523567.52890162,10382431.1344043,0,NA,0,NA,0,NA,NA,NA
4935,"actual-noData","stay",2000-01-01,2050-12-31,-97.6042888862691,30.2733840186395,"P","Rent",3828143.78130017,10563563.6205742,0,NA,0,NA,0,NA,NA,NA
4936,"actual-noData","stay",2000-01-01,2050-12-31,-97.6862582136864,30.2230584863093,"A","Own",5204700.14827093,10562455.5281015,0,NA,0,NA,0,NA,NA,NA
4937,"actual-noData","stay",2000-01-01,2050-12-31,-97.9203821820051,30.1571290533279,"B","Rent",6340437.74419464,10018069.2031678,0,NA,0,NA,0,NA,NA,NA
4938,"actual-noData","stay",2000-01-01,2050-12-31,-97.7170057794588,30.4269916955881,"B","Rent",8078537.95530275,10098081.9359576,0,NA,0,NA,0,NA,NA,NA
4939,"actual-noData","stay",2000-01-01,2050-12-31,-97.6946699999439,30.4115175396623,"A","Rent",6682846.15004202,10034601.8793483,0,NA,0,NA,0,NA,NA,NA
4940,"actual-survey","stay",2000-01-01,2050-12-31,-97.6775108633441,30.4638822997782,"A","Rent",6557154.34374521,10403109.1594592,0,NA,1,2013-10-19,0,NA,0.235731643624604,0.764268356375396
4941,"future","stay",2034-10-06,2050-12-31,-97.8749156117159,30.0898748080185,"M","Own",8969340.3757317,10440030.8728673,0,NA,0,NA,0,NA,NA,NA
4942,"actual-noData","future-out",2000-01-01,2050-12-31,-98.0041503559966,30.4085290903162,"M","Own",4001537.93798992,10786154.602847,0,NA,0,NA,0,NA,NA,NA
4943,"actual-noData","stay",2000-01-01,2050-12-31,-97.9727802638018,30.4406802826067,"P","Own",1390831.07749,10622137.7574797,0,NA,0,NA,0,NA,NA,NA
4944,"actual-noData","stay",2000-01-01,2050-12-31,-97.6104610822052,30.0995591300382,"B","Rent",2767904.89783743,10501168.8066932,0,NA,0,NA,0,NA,NA,NA
4945,"actual-noData","stay",2000-01-01,2050-12-31,-97.7183651953934,30.1199625220736,"A","Own",1394367.61791585,10182987.8162854,0,NA,0,NA,0,NA,NA,NA
4946,"future","stay",2032-03-19,2050-12-31,-97.7543326506426,30.3220215812233,"M","Own",2391632.77177606,10209226.1652828,0,NA,0,NA,0,NA,NA,NA
4947,"actual-survey","stay",2000-01-01,2050-12-31,-97.5881033477134,30.1714750697206,"B","Rent",3883147.16537949,10838041.1376167,1,2018-02-28,0,NA,0,NA,-0.787152745295316,0.212847254704684
4948,"actual-noData","stay",2000-01-01,2050-12-31,-97.7130067362647,30.2266250584008,"B","Own",4054671.58222338,10617092.7245387,0,NA,0,NA,0,NA,NA,NA
4949,"actual-noData","stay",2000-01-01,2050-12-31,-97.6226170434463,30.1146993679868,"A","Own",2495091.85567498,10942648.1501897,0,NA,0,NA,0,NA,NA,NA
4950,"future","stay",2038-10-24,2050-12-31,-97.7255219229769,30.1444455318679,"A","Own",883973.922138102,10426738.8881257,0,NA,0,NA,0,NA,NA,NA
4951,"actual-noData","stay",2000-01-01,2050-12-31,-97.6551943011535,30.3439925579564,"A","Own",5037058.02384997,10221196.1845398,0,NA,0,NA,0,NA,NA,NA
4952,"actual-noData","stay",2000-01-01,2050-12-31,-97.9715270420036,30.205083205242,"M","Rent",4941698.47960351,10890605.0167014,0,NA,0,NA,0,NA,NA,NA
4953,"actual-noData","stay",2000-01-01,2050-12-31,-97.6805648790783,30.2431357059779,"M","Own",9346465.84501956,10702731.3211529,0,NA,0,NA,0,NA,NA,NA
4954,"actual-noData","stay",2000-01-01,2050-12-31,-97.8560947164435,30.2142642653804,"M","Own",8087024.50515237,10711124.2171808,0,NA,0,NA,0,NA,NA,NA
4955,"actual-noData","stay",2000-01-01,2050-12-31,-97.96967319096,30.1673654994067,"M","Own",8933919.86672534,10880760.8857853,0,NA,0,NA,0,NA,NA,NA
4956,"actual-noData","stay",2000-01-01,2050-12-31,-97.9363075844592,30.1186359322438,"B","Own",5909176.38065293,10725479.1380608,0,NA,0,NA,0,NA,NA,NA
4957,"actual-noData","stay",2000-01-01,2050-12-31,-98.0034505399778,30.4213239903859,"B","Own",7931868.84074006,10602035.0519068,0,NA,0,NA,0,NA,NA,NA
4958,"actual-TechData","stay",2000-01-01,2050-12-31,-97.7160146015204,30.2552169931817,"P","Own",6900042.55003529,10395506.8018218,0,NA,1,2004-06-04,1,2010-02-18,NA,NA
4959,"actual-survey","stay",2000-01-01,2050-12-31,-97.9364582547757,30.4201333188065,"A","Own",8434393.22683262,10781715.5665656,0,NA,0,NA,1,2005-04-30,-0.977134794462472,0.0228652055375278
4960,"actual-noData","stay",2000-01-01,2050-12-31,-97.808831533088,30.1045749464995,"M","Own",4405117.10544815,10988661.3039664,0,NA,0,NA,0,NA,NA,NA
4961,"future","stay",2022-05-03,2050-12-31,-97.6360691945128,30.3814777379328,"M","Rent",8687099.61155895,10021712.4627479,0,NA,0,NA,0,NA,NA,NA
4962,"actual-noData","stay",2000-01-01,2050-12-31,-97.6644144419167,30.2528715967726,"A","Own",6456143.82865373,10586269.6287776,0,NA,0,NA,0,NA,NA,NA
4963,"actual-noData","stay",2000-01-01,2050-12-31,-97.9029968929925,30.205166248542,"P","Own",7746166.87311791,10043196.9182969,0,NA,0,NA,0,NA,NA,NA
4964,"actual-noData","stay",2000-01-01,2050-12-31,-97.8338821607885,30.4654173166719,"M","Own",8097617.06538033,10683193.9277931,0,NA,0,NA,0,NA,NA,NA
4965,"actual-noData","stay",2000-01-01,2050-12-31,-97.5841193262265,30.1788240213724,"B","Own",317195.560168475,10731072.7941896,0,NA,0,NA,0,NA,NA,NA
4966,"actual-noData","stay",2000-01-01,2050-12-31,-97.7699892258194,30.1713251672596,"A","Own",244833.068689331,10462217.7747165,0,NA,0,NA,0,NA,NA,NA
4967,"actual-noData","stay",2000-01-01,2050-12-31,-97.6219049050772,30.2325191995245,"A","Rent",8398071.6501805,10186369.5197911,0,NA,0,NA,0,NA,NA,NA
4968,"actual-noData","stay",2000-01-01,2050-12-31,-97.5394208768573,30.382713680035,"B","Own",9217142.33555365,10622494.0839085,0,NA,0,NA,0,NA,NA,NA
4969,"actual-TechData","future-out",2000-01-01,2050-12-31,-97.5652655869728,30.2274759536615,"P","Own",6447904.27209577,10018427.929907,1,2014-04-17,1,2003-07-02,1,2000-04-20,NA,NA
4970,"actual-noData","stay",2000-01-01,2050-12-31,-97.7316139459746,30.1710172676033,"M","Own",6666610.91805901,10384161.2320471,0,NA,0,NA,0,NA,NA,NA
4971,"actual-noData","stay",2000-01-01,2050-12-31,-97.6673172529814,30.2791405281511,"P","Own",8810433.98552341,10821572.2696489,0,NA,0,NA,0,NA,NA,NA
4972,"actual-noData","stay",2000-01-01,2050-12-31,-97.8455169087322,30.1551792189861,"A","Own",977006.283397786,10617300.602362,0,NA,0,NA,0,NA,NA,NA
4973,"actual-noData","stay",2000-01-01,2050-12-31,-97.637627630617,30.4455402244777,"A","Own",5988034.63358199,10440883.4340214,0,NA,0,NA,0,NA,NA,NA
4974,"actual-TechData","stay",2000-01-01,2050-12-31,-97.6455557184203,30.4677006575972,"P","Own",194707.51893241,10740588.9093019,0,NA,0,NA,1,2011-12-02,NA,NA
4975,"future","stay",2030-06-26,2050-12-31,-97.5835973478518,30.1649056176168,"P","Own",1571726.66948987,10384709.2513159,0,NA,0,NA,0,NA,NA,NA
4976,"actual-noData","stay",2000-01-01,2050-12-31,-97.8977877785851,30.1048939884766,"B","Own",587063.011538703,10896668.7325314,0,NA,0,NA,0,NA,NA,NA
4977,"actual-noData","stay",2000-01-01,2050-12-31,-97.7039422355511,30.1004344651767,"P","Own",8157159.78883673,10014875.0891585,0,NA,0,NA,0,NA,NA,NA
4978,"actual-TechData","stay",2000-01-01,2050-12-31,-97.8793450365133,30.2358499887336,"M","Own",3289943.79617972,10938862.3596656,0,NA,0,NA,0,NA,NA,NA
4979,"actual-noData","stay",2000-01-01,2050-12-31,-97.5971785867469,30.3969182170679,"M","Rent",6221927.88848188,10477914.9326452,0,NA,0,NA,0,NA,NA,NA
4980,"actual-noData","future-out",2000-01-01,2050-12-31,-97.8801852372955,30.4166345316057,"B","Rent",4619668.86365553,10005694.2971769,0,NA,0,NA,0,NA,NA,NA
4981,"actual-noData","stay",2000-01-01,2050-12-31,-97.6265713755733,30.2998437042583,"A","Own",2295668.22666209,10755516.6254966,0,NA,0,NA,0,NA,NA,NA
4982,"actual-noData","stay",2000-01-01,2050-12-31,-97.7234386225394,30.2752386305545,"P","Rent",337005.0390088,10164897.2092074,0,NA,0,NA,0,NA,NA,NA
4983,"actual-survey","stay",2000-01-01,2050-12-31,-97.7314800256581,30.402724468766,"A","Own",851216.123115737,10275019.7723674,0,NA,0,NA,1,2000-02-03,0.600079382304102,0.399920617695898
4984,"actual-survey","stay",2000-01-01,2050-12-31,-97.7457568370263,30.3946393417289,"B","Rent",4392582.83030707,10085805.7323137,0,NA,0,NA,1,2013-02-21,-0.561887217219919,0.438112782780081
4985,"actual-noData","stay",2000-01-01,2050-12-31,-97.8538299093677,30.381967745173,"B","Own",1202442.39113759,10248174.5378272,0,NA,0,NA,0,NA,NA,NA
4986,"actual-noData","stay",2000-01-01,2050-12-31,-97.8715435385303,30.1473503762679,"A","Own",7103877.95015471,10396985.5492494,0,NA,0,NA,0,NA,NA,NA
4987,"actual-TechData","stay",2000-01-01,2050-12-31,-97.7952281030206,30.1530565848453,"P","Own",6752061.90944416,10654387.6969242,0,NA,0,NA,0,NA,NA,NA
4988,"actual-noData","stay",2000-01-01,2050-12-31,-97.5273118902805,30.254897329813,"A","Rent",2102577.27314252,10427953.2594053,0,NA,0,NA,0,NA,NA,NA
4989,"actual-noData","stay",2000-01-01,2050-12-31,-97.7407564129971,30.3843265783584,"A","Rent",3676046.77812895,10592327.3775896,0,NA,0,NA,0,NA,NA,NA
4990,"actual-noData","stay",2000-01-01,2050-12-31,-97.7702168072966,30.1554904079229,"A","Own",1539680.41508924,10221734.1746552,0,NA,0,NA,0,NA,NA,NA
4991,"actual-noData","stay",2000-01-01,2050-12-31,-97.7929688828064,30.412261132478,"P","Own",2906523.02056318,10586717.2752603,0,NA,0,NA,0,NA,NA,NA
4992,"future","stay",2046-01-26,2050-12-31,-97.651452088398,30.2870259560309,"P","Own",9921221.31645679,10907303.4230239,0,NA,0,NA,0,NA,NA,NA
4993,"future","stay",2027-02-11,2050-12-31,-97.7109662636358,30.1022077148029,"P","Own",922710.801458452,10276181.383148,0,NA,0,NA,0,NA,NA,NA
4994,"actual-noData","stay",2000-01-01,2050-12-31,-97.9579492769385,30.1298506337205,"B","Rent",7459119.05181129,10472143.7594767,0,NA,0,NA,0,NA,NA,NA
4995,"actual-noData","stay",2000-01-01,2050-12-31,-97.7764692744075,30.462486749687,"M","Own",2944168.2090261,10263428.45737,0,NA,0,NA,0,NA,NA,NA
4996,"actual-noData","stay",2000-01-01,2050-12-31,-97.9233838266206,30.4499966177252,"A","Own",8876777.34336117,10964842.141918,0,NA,0,NA,0,NA,NA,NA
4997,"actual-noData","stay",2000-01-01,2050-12-31,-97.7363864322119,30.3036739543504,"A","Own",8978927.24116566,10160425.6697897,0,NA,0,NA,0,NA,NA,NA
4998,"actual-noData","stay",2000-01-01,2050-12-31,-97.6334886362786,30.1609084732838,"A","Own",6842980.40782334,10476216.2925719,0,NA,0,NA,0,NA,NA,NA
4999,"actual-noData","stay",2000-01-01,2050-12-31,-97.5224253288832,30.364637783168,"A","Rent",9996896.24502091,10492953.9594517,0,NA,0,NA,0,NA,NA,NA
5000,"actual-noData","stay",2000-01-01,2050-12-31,-97.724895007914,30.3973019491322,"B","Own",6004612.96362104,10237532.1027832,0,NA,0,NA,0,NA,NA,NA
5001,"actual-noData","stay",2000-01-01,2050-12-31,-98.0086423339964,30.329909710184,"A","Own",4240447.1624014,10005067.0255254,0,NA,0,NA,0,NA,NA,NA
5002,"actual-TechData","stay",2000-01-01,2050-12-31,-98.0114044768871,30.2682591068042,"A","Own",6342835.26708605,10100555.0425855,0,NA,1,2011-07-05,1,2004-05-11,NA,NA
5003,"actual-noData","stay",2000-01-01,2050-12-31,-97.8872776274868,30.1517455454211,"M","Own",4608710.61547194,10964110.5924944,0,NA,0,NA,0,NA,NA,NA
5004,"actual-noData","stay",2000-01-01,2050-12-31,-97.995189214363,30.1012879932643,"B","Own",5076630.3782328,10192607.9770545,0,NA,0,NA,0,NA,NA,NA
5005,"actual-survey","stay",2000-01-01,2050-12-31,-97.7357790561794,30.1200336787104,"A","Own",2634401.46146109,10017923.0973676,1,2015-06-03,0,NA,0,NA,0.848283529747277,0.151716470252723
5006,"actual-noData","stay",2000-01-01,2050-12-31,-97.8188558198955,30.236927473534,"A","Own",7911596.48527391,10982144.0938364,0,NA,0,NA,0,NA,NA,NA
5007,"actual-noData","stay",2000-01-01,2050-12-31,-97.8251175359644,30.2596678672072,"B","Rent",2761365.62431464,10464724.2167902,0,NA,0,NA,0,NA,NA,NA
5008,"actual-noData","stay",2000-01-01,2050-12-31,-97.7363020445088,30.3249049426385,"A","Own",5268049.39541267,10063835.9800978,0,NA,0,NA,0,NA,NA,NA
5009,"actual-noData","stay",2000-01-01,2050-12-31,-97.7508576089436,30.297963525714,"P","Rent",1777379.09813877,10523017.4510263,0,NA,0,NA,0,NA,NA,NA
5010,"actual-TechData","stay",2000-01-01,2050-12-31,-97.7117959034229,30.308824334174,"B","Own",1931640.39139636,10223533.0427044,0,NA,0,NA,1,2006-05-22,NA,NA
5011,"actual-noData","stay",2000-01-01,2050-12-31,-97.5795699200802,30.2292962892728,"B","Rent",7432825.72518103,10549091.718902,0,NA,0,NA,0,NA,NA,NA
5012,"actual-noData","stay",2000-01-01,2050-12-31,-97.9689660437314,30.315993959264,"A","Own",2609112.89458163,10673256.1179537,0,NA,0,NA,0,NA,NA,NA
5013,"actual-noData","stay",2000-01-01,2050-12-31,-97.8215419499046,30.1660837976906,"M","Own",6146644.86164693,10164193.1648732,0,NA,0,NA,0,NA,NA,NA
5014,"actual-noData","future-out",2000-01-01,2050-12-31,-97.8986602541491,30.0822741664752,"A","Own",3510908.42030244,10592096.2258351,0,NA,0,NA,0,NA,NA,NA
5015,"actual-noData","stay",2000-01-01,2050-12-31,-97.9364480672211,30.3534419633582,"A","Own",7277069.55369096,10051372.0617036,0,NA,0,NA,0,NA,NA,NA
5016,"actual-noData","stay",2000-01-01,2050-12-31,-97.7584531602663,30.3724906217392,"M","Own",3518123.39977594,10250825.879027,0,NA,0,NA,0,NA,NA,NA
5017,"actual-noData","stay",2000-01-01,2050-12-31,-97.8471955212308,30.1549782869564,"A","Own",5186175.5583575,10321777.7662098,0,NA,0,NA,0,NA,NA,NA
5018,"actual-TechData","stay",2000-01-01,2050-12-31,-97.8826672786898,30.1326231689157,"P","Own",2258303.17900516,10471234.9516696,0,NA,0,NA,0,NA,NA,NA
5019,"actual-noData","stay",2000-01-01,2050-12-31,-97.7217984848878,30.412411136011,"A","Own",7609004.77315998,10197665.8473492,0,NA,0,NA,0,NA,NA,NA
5020,"actual-TechData","stay",2000-01-01,2050-12-31,-97.6110462629031,30.1099055435524,"P","Rent",6932801.35853216,10548169.1902128,0,NA,0,NA,0,NA,NA,NA
5021,"actual-noData","stay",2000-01-01,2050-12-31,-97.6405216246779,30.188082333882,"B","Own",7434755.52876014,10881323.7767348,0,NA,0,NA,0,NA,NA,NA
5022,"actual-noData","stay",2000-01-01,2050-12-31,-97.8110142074947,30.1703606596143,"M","Own",7937975.06598057,10256002.866879,0,NA,0,NA,0,NA,NA,NA
5023,"actual-noData","stay",2000-01-01,2050-12-31,-97.9548290587499,30.2887701792059,"P","Rent",5206299.16054429,10752806.0024502,0,NA,0,NA,0,NA,NA,NA
5024,"actual-TechData","future-out",2000-01-01,2050-12-31,-97.7576161114891,30.3413222006418,"P","Rent",1944241.48956314,10845280.5871788,0,NA,0,NA,0,NA,NA,NA
5025,"future","stay",2026-06-16,2050-12-31,-97.9964294296058,30.4122143605547,"M","Own",8525456.54526213,10318903.9870108,0,NA,0,NA,0,NA,NA,NA
5026,"actual-survey","stay",2000-01-01,2050-12-31,-97.7904459880815,30.3542079005612,"B","Own",2678764.55158927,10759858.541168,0,NA,0,NA,1,2011-06-27,0.854021055623889,0.145978944376111
5027,"future","stay",2025-08-18,2050-12-31,-97.7831364757228,30.3527993853941,"A","Rent",7064760.96879225,10786007.9960315,0,NA,0,NA,0,NA,NA,NA
5028,"actual-TechData","stay",2000-01-01,2050-12-31,-97.8423044601122,30.1270794904388,"P","Own",7929579.87124799,10187471.1509821,0,NA,0,NA,0,NA,NA,NA
5029,"actual-noData","stay",2000-01-01,2050-12-31,-97.5405801260168,30.4779993574703,"A","Rent",6248155.03173042,10948556.405295,0,NA,0,NA,0,NA,NA,NA
5030,"actual-TechData","stay",2000-01-01,2050-12-31,-97.5690562834968,30.2485296632875,"P","Rent",6495152.74042031,10346537.6916236,0,NA,0,NA,0,NA,NA,NA
5031,"actual-noData","stay",2000-01-01,2050-12-31,-98.0020992662376,30.2131180974485,"M","Own",9321503.87570728,10171393.2654088,0,NA,0,NA,0,NA,NA,NA
5032,"actual-noData","stay",2000-01-01,2050-12-31,-97.5876891541653,30.2705186394347,"B","Own",6596183.94043529,10335786.2824872,0,NA,0,NA,0,NA,NA,NA
5033,"actual-noData","stay",2000-01-01,2050-12-31,-97.9479053682063,30.1455534497124,"P","Own",6324167.65742935,10491566.3434987,0,NA,0,NA,0,NA,NA,NA
5034,"future","stay",2047-07-06,2050-12-31,-97.9184013373733,30.1862560329669,"A","Own",956658.917462919,10920983.204103,0,NA,0,NA,0,NA,NA,NA
5035,"actual-noData","future-out",2000-01-01,2050-12-31,-97.9206568428051,30.4686262639373,"A","Own",7186829.48730886,10520513.5636186,0,NA,0,NA,0,NA,NA,NA
5036,"future","stay",2050-04-08,2050-12-31,-97.6752020212,30.1368685111547,"A","Own",2921817.67583592,10703649.6207792,0,NA,0,NA,0,NA,NA,NA
